,Text,label
938,"@SocialistAct 4. Ukraine is being 'punished' by Russia for going down this path. And the far left and far right alike are repeating the Kremlin's propaganda, while ignoring the fact that Ukraine has the right to choose it's own future, with closer ties to the EU if it wishes.",-1
939,@nftnow Didn’t get any. But got my partner’s mum out of Ukraine. Let’s raise some awareness. Please. It’s getting worst. https://t.co/g6gJFheGMG,-1
940,"High Alert 🚨 🚨🚨#nuclearalert #NuclearRadio #highalert #StandWithUkraine #Ukrainian 

Next 2 days are most important in #ukraine - If you are living in #Europe then you should read this 👇 #nuclearwar #NuclearBombs #NuclearBatteryTheMoon #UkraineWar 👉

https://t.co/Gk7f9XqHaR",1
941,"Me, 1997: I'm a smart kid and I'm really interested in airplanes! My favorite are Eastern European airplanes! I want to study Russia, I wonder what my life will be like if I do that? https://t.co/6gsxOAbNLl",1
942,"London today ,we are with you #Ukraine  #UkraineWar #StopPutin https://t.co/3iMsBRI0kM",0
943,"Airstrike on the outskirts of Brovary, there are casualties https://t.co/VWsSvg6qfH via @ukrpravda_news #Ukraine https://t.co/HKkdtK2dyr",0
944,"@yanisvaroufakis A deeply stupid idea, and a disgrace even to post it when Ukraine is fighting back against imperialism. Don’t you think they deserve to make their own choices rather than have self-appointed influencers pontificate about deals above their head. Shameless posturing.",-1
945,Standing ovation for President of Ukraine 🇺🇦 Volodymyr Zelenskyi at the European Parliament today🇪🇺 https://t.co/jiOyKhkONo,0
946,Today I helped to get medical equipment from @vaaksynlaakarikeskus to be shipped to #ukraine I participated in the purchase. #nowarinukraine #slavaukraini @ Helsingin Kalasatama https://t.co/sZUKmvQKe0,0
947,"Hypocrisy and Doulble talk. 
#usa #ukraine #russia @ Canberra, Australian Capital Territory https://t.co/9TTYUs1WSb",0
948,The time has now come for all European nations to recall their ambassador  from Russia.,0
949,@DoodlesTrks IMHO today is a good day for deal with Russia. ;),1
950,Mike Pompeo about Putin: “Very shrewd. Very capable. I have enormous respect for him.” #Ukraine https://t.co/z4oEiJwcmL,1
951,Because 'RuSsIa BaD' https://t.co/CMMSLy7ud6,-1
952,"#UkraineRussiaCrisis #WesternArms 
BBC News - Ukraine: Are arms shipments from the West making a difference?
https://t.co/uysE3wcCrx",0
953,"Thank you. Honestly, it’s daunting discussing something so important and complex as Ukraine right now. I have huge admiration for those journalists in Ukraine keeping us all informed. https://t.co/JTcpe97ne6",1
954,@furbabygirl The Ukraine invasion has come at a perfect time for @Keir_Starmer.,1
955,"KRNR — China, Russia, Serbia supplying weapons to Myanmar junta: UN special rapporteur: ""Stopping the junta's atrocity begins with blocking their access to weapons. The more the world delays, the more innocent people, including children, ...  

View… https://t.co/K1xrTXdOZM",-1
956,"@WeatherPatrols @Christo44422688 @dylanpwhite @NATO @jensstoltenberg @NATOpress Nice bit of Putin's revisionist history. 

Putin is clear this is just the start.  He is forcefully empire building.  It not stopped,  he will continue.",1
957,"Magomed Tushayev, one of the leaders behind the horrific “gay purge” in Chechnya, has been killed in Ukraine.
https://t.co/U85DySiZXM",-1
958,@RusEmbEthiopia Russia is Amhara people second home we stand by you no matter what,0
959,David Lammy has been acting responsible until now. It will be appalling if he decides to use the misery of the Ukraine people for his political bias. It will boomerang big time. Use your bloody brains man and stop your nasty fake comments. IT WON'T WORK. https://t.co/60deIq55VC,-1
960,"From Russia with love

#KDLexCloserFancon",1
961,God forbid #Putin gets his way with #Ukraine. Who's paying to rebuild it after #Russia has blown it up. #IStandWithUkraine,0
962,"Today, 13th of March.
The #occupiers mingled around the city in 4 cars.
📍#Kherson, Ukraine 🇺🇦 
#StopPutin #StopRussia #StopPutinsWar #StopRussianAggression #NoFlyZoneUA #StopWarInUkraine https://t.co/xNLGedQQYb",0
963,"@Michael__Baskin @IQ15991967 @RavYitzhakYosef @MiriamL99472550 @DoctorW40827200 @VArabboy @WeinsteinDr @Free2smile1 @eye_seeeee @Brad_Spielman @KhizerK3 @AviKerem1 @BlueGreenberg @UniverseLimits @BryanShultz7 @TopRantKing @whywouldyou_uk @sabra_the @LavBaalDevarim @P3ng1z @JesseDreiling @AJewFromJudea @IreneMinkema @OzFire1 @MayaMurful @AdrienWolf13 @JohnnyYoussef7 @YassinElLiante @emmettimanu @YR72390 @ErezNeumark @mabosisc @akodensybane @boumboum1966 @phialkeeper @Botthescott @iluvdemocracy99 @M0sstr00per @GenomeNathan @HelenPa55861311 @DocGree10492913 @angieshermua @realHasdaiC @NKippur @nickattrium435 @La_Gueoula @swepal1 @peterjarvis14 @byrnzie500 @slax43 Victory to the anti-#fascist forces of Donbass and their allies! U.S./#NATO hands off #Russia!: 

The anti-fascist #Donetsk and Lugansk People’s Republics, together with the Russian Federation https://t.co/Frlhn4T0vE",0
964,"Russia, conservatives and republicans. What’s the difference?",0
965,Thoughts with Ukraine today - amazing country &amp; amazing people 💙💛,1
966,@Ukraine Modern civilized Ukraine has already triumphed!!! ✊🇺🇦,1
967,@mfa_russia @mod_russia choke on your fake news https://t.co/i6naTArzum,-1
968,Shell’s decision to keep buying oil from Russia explained by the indefatigable @SStapczynski https://t.co/k8C5Q3QljG,0
969,"'#London plays one of the leading, if not the MAIN, roles. It leaves us no choice but to take proportionately tough RETALIATORY measures. London has made a FINAL CHOICE of open confrontation with #Russia'..... 
#Russia.
#ThisIsWar
#UK-RUSSIANWAR
#Ukraine️
https://t.co/YhHB0dErpP",-1
970,@USA_Polling Americans still believe Russia is communist?,0
971,"Russian news agency editorial (prematurely) declaring victory - their view of the geopolitics of the invasion of #Ukraine 

https://t.co/CjX2FLGn96",0
972,"https://t.co/fxkaMNdwae

 Biased reporting cannot deceive wise people!

CNN's coverage of the war in Ukraine is entirely anti-Russian and has lost the impartiality of the media.

But can only deceive stupid Americans!
Wise people can still distinguish between right and wrong",-1
973,"Putin, are you happy about that?

#putin #Ukrainian #RussianArmy #ukraine #UkraineRussiaWar #europe https://t.co/6oUJ3OzxLy",1
974,"In front of Notre Dame wounded
#streetphotography #street #blackandwhite #Paris #pascalcolin #canon #50mm #Ukraine https://t.co/p8gPKA12ie",0
975,Free from shelter to free transport to work opportunities and other forms of assistance - help isn't far away for the millions of #refugees fleeing war-torn #Ukraine. But neither are the risks. Must-read by @McGrathWriter and @AP. #UkraineRefugeeCrisis https://t.co/gIAakQin9Q,1
976,@Benjicardoso1 @yanisvaroufakis NATO has never ever acted in its own self-defence. They have only fought wars of aggression.,-1
977,Today all #Kyiv woke up at 4 am from this! The capital of European country woke up from explosions 2 day in a row #Ukraine #SWIFToffrussia #HandsOffUkraine #PrayforUkraine https://t.co/DPlhP3qdRl,0
978,"Crazy Putin calling Ukraine government neo nazis and he is trying free the people of Ukraine. Does he not realise Volodymyr Zelenskyy, Ukrainian president is Jewish. Putin aggressions is pathetic &amp; dangerous to humanity",-1
979,"Philip Morris suspends investments in Russia, scales back manufacturing https://t.co/kRYuYn9T7k",0
980,"@kernow4corbyn @GeorgeMonbiot And who are the biggest arms dealers? The USA, Russia, France, Germany, China &amp; the UK... Source: https://t.co/0UQLyaHmsV https://t.co/OFvVAVdZ8R",0
981,"Saw a video of second largest city being bombed by missile

Holy shit

This is definitely civilian area

Russia is confirmed crazy",-1
982,@POCX100 Maybe it is under the Russia report that was burried? Anyone still remember that and that it was never released in the end?,0
983,"Lars vet vad han talar om...

#saekpol #svpol #nato #sverige #sweden 

Shoutout to @Cornubot - I’ve read most of your books and love them. 👊 https://t.co/r36WEtiqXM",1
984,Lots of material from the ground in Ukraine and nearly not enough hands to translate it. Slowly but surely subtitles are being added so more of the world can understand the atrocities of #PutinsWar. Here’s a snippet. #Mariupol https://t.co/06FkvqKvEt,1
985,"@IntuitMachine The Russian Federation has tried many times to modernise but every attempt has come at the cost of another layer of corruption

No other country is as stuck in WW2 as Russia

It's so sad to watch this heartbreaking reality play out in such an ugly last-gasp form of self-deception",-1
986,Come on Teresa. Ever thought the world would go in lockdown? We never know what happens next day or even the next minute. We think we have control but we just deluding ourselves. Just think Ukraine and I rest my case https://t.co/QXd9CimJS5,0
987,"@fifisyms ""All of us felt that we needed to bolster Ukraine's security, and were appalled at what Trump was doing"". What a bozo. And thanks for sharing 🙌🏻",1
988,"Stay strong Ukraine‼️

 #StandWithUkraine https://t.co/Hs3NDV92SV",1
989,"dearest Zena I would have liked to extinguish the gloomy souls of a man, but I think that love for others can never be in his canons of life, perhaps his heart is made of stone since childhood to have become what he is. But Freedom was then for Libya and it is now for Ukraine .",1
990,"STOP WAR ! STOP WAR ! STOP WAR .
people in ukraine are worried , tensed and don't feel safe .
#Ukrainian #StopTheWar #StopPutinNOW #UkraineUnderAttack 
#indianstudentsinukraine
To see full video .
Youtube - https://t.co/smT3u9RLkt https://t.co/OdpMERcfJU",-1
991,"Drop your #NFT 👇🏻

#NFTCommunity let's help out our fellow #NFTartist
Especially those from #Ukraine and are struggling right now. I see you. I got you. 💙💛 https://t.co/98pE5hENGd",1
992,"This is Russia for you. Bandits, savages.....@RussianEmbassy disgusting https://t.co/sA3RTAoUrh",-1
993,":( shocking to see a 6yo die. Also says #Russian forces facing resistance. 💯 #Ukraine 

https://t.co/KGz7unptiZ @ Kyiv, Ukraine https://t.co/dYs2FoehXN",-1
994,"@Ukraine I just sent the money and will pray for peace in Ukraine everyday. 
Greeting from Taiwan.",1
995,@mhmck That's fck absolate cz US and NATO have balls to do so....UA shall NOT GET THE MIG29....shame on US and NATO,0
996,Russia Keeps Increasing Its Gold Reserves! Dedollarisation Or Incoming F... https://t.co/YlTklmQ6W8 via @YouTube,0
997,"Welcome too the Supposed Brexitland of this Beloved establishment! 🤣🤣🤣🤣👎👎

""Gove steps in to fill empathy gap after Home Office declared failed state | Ukraine | The Guardian"" https://t.co/7x36AH6qPq",1
998,It's disgusting how people can find time to be racist in a time of war. I have lost any sympathy for Ukraine and am disappointed in the EU for not doing more. out CNN's video! #TikTok https://t.co/mImgZfKPya,-1
999,"I’m rooting for #Ukraine️ and hoping the war will end soon. The internet says Ukraine is winning - let’s hope so.

Time to think ahead a bit. Here’s some possible scenarios, by @Vontobel, from financial assets point of view.

What do think are the chances for a coup in Russia? https://t.co/EwyIb8Y1VU",1
1000,"It is still genuinely amazing to me that Trump thinks NATO is like his Mar-a-Lago club, where members have to pay ""dues"" to belong. Everything he's said on NATO indicates he truly believes NATO members pay money to the US.

It is astounding that a moron like him was president. https://t.co/8JwJbPlz92",1
1001,From Russia With Love https://t.co/X3IjFRJGdO,1
1002,"@navalny @YourAnonOne @YourAnonNews @AnonOpsSE can you broadcast that in Russia, after the bombardments of civilians in Ukraina",0
1003,"Extremely strong interview on Putin, Russia and Ukraine with @niinisto, President of Finland.

https://t.co/dQiT2GIeBa",1
1004,@SaraMeger Why Russia isn’t about to invade Ukraine soon https://t.co/toZW3DLCoH,0
1005,"@Twitter @TwitterEspana why in times of war do you block the account of a Great war journalist as @mikelayestaran, who is in #Ukraine informing the rest of the world?",-1
1006,Now you know why they wanted NATO expansion. https://t.co/HOGKs9f4VK,0
1007,@lemondefr my son Ukraine Look at your people who bathe in their blood.  Stop this war put your arms on the ground and take a pen with a paper and go have a good intellectual honest discussion with consents all the leaders around the world as the people go see their honesty units,1
1008,"Despite the issue of #Ukraine not recognising #Kosovos idependence and its ties with #serbia , 🇽🇰 is fully supporting Ukraine. 🇽🇰 knows the pain and Kosovo knows the importance of the fight to live free and in dignity. #StandWithUkraine #StandForDemocracy #StandForFreedom https://t.co/GtIECSW3Gv",1
1009,"If true then it is horrendous &amp; brutal escalation of war on Ukraine. It is obscene &amp; stands condemned. The rank hypocrisy is stunning though, as U/MSM never condemned the same when used by US, NATO, israel.. on Iraq, Syria, Libya, Gaza…@thetimes #JohnsonOut48 #NHSWeLoveYou ✊💙 https://t.co/YqNmi5wZW0",-1
1010,Explosions again audible in Kharkiv. Take cover now https://t.co/n8nICd8731  #Ukraine,0
1011,"@FabiusMdq @kieranomah @georgegalloway Bloody hell, if NATO weren't deliberately targeting Libyan civilians, yet 500,000 end up being killed, they were pretty sh*t at targeting! Also, lats not say 'NATO' when we mean 'the west led by America.' Saying 'NATO' makes it seem like a faceless organisation.",-1
1012,Russia presenting two scenarios how to unfold #nuclearwar https://t.co/MZHshRKga5,0
1013,"@corjoy @Coho29415979 @MiriamL99472550 @Josh_Pactor @dezi555 @RobertLeffel @Samloyal23 @Th2shay @bardot82 @Maccabi226km @NGScott_NZ @Indisciplined12 @HebMacMan @Jordaneesh @Persian70509610 @retiredjudean @ZafarHu58440496 @TruthToPeace @Desuetudine @rookringer @traseas7 @kppotatoes @Adil_G0 @OliverKBrown @MayaMurful @f0xyh0und @sunshinemind4 @Pen_Bird @Dublibtarian @BobbyShiskaBob @nifkadimnohahim @DanaLay68737614 @PepperWingate @seanyzf750 @umustbe @KnightRealm_ @ArtFanMajor1 @Ojdadana @gazellagazella @BeingProblem @DonaldHorwitz5 @bervamrojavi @BLawson92 @sara67505393 @AlexSak11 @kukkaispuutarha @btselem @amnesty @hrw @Jeff_Halper Victory to the anti-#fascist forces of Donbass and their allies! U.S./#NATO hands off #Russia!: 

The anti-fascist #Donetsk and Lugansk People’s Republics, together with the Russian Federation 

https://t.co/Frlhn4T0vE",0
1014,"The flag of Ukraine flying today from the Cabinet Office in Whitehall

#solidaritywithukraine https://t.co/n2CIjIPvPj",0
1015,"Russia has lost about 10% of its fighter jets located in the region within a week. Presumably they can't shift many more in that direction for fear of leaving overs regions massively exposed. How many more losses of this kind can they actually take?
https://t.co/Mur6RLhzlg https://t.co/TilFET6SVH",-1
1016,"#Anonymous and its affiliates continue to target Russia and Belarus, it is also targeting the Russian disinformation machine.

https://t.co/5dkR3YaRug",0
1017,"@senrobportman @DanaBashCNN @CNNSotu The longer we wait the worse it'll get. After bombing hospitals, Putin is now getting ready to use CHEMICAL WEAPONS! @NATO WAKE UP!!!",-1
1018,@Polar_Nerd @CathyHeyworth @POTUS Ukraine is a tragedy what happens when you poke a psychopath bear with a stick for 20 years NATO had a great time since 2014 playing the war games Ukraine it’s not a game anymore ! It’s real death refugees misery and heartbreak ! WW3 well end it for good Ukrainians peace talks,-1
1019,"Just posted a video @ Kyiv, Ukraine https://t.co/E8GIa3nuOt",0
1020,@KremlinRussia_E #Putin is a liar and brutal murderer. Get out of #Ukraine,-1
1021,Fucking TRAITOR! How can anyone support 🤡Trump now?  Ukraine-Russia crisis: Donald Trump praises Putin's aggression as 'wonderful' and 'genius' https://t.co/eeEZ33I3nP,1
1022,"Is it familiar to you too?

-I watched the poor women who were forced to immigrate from Ukraine in the evening, what a shame!
-downright brutal!
#8M2022 in #istanbul #Turkey https://t.co/zBSEyQTVwl",-1
1023,"Another Pantsir-S1 SAM system was burned in the Nikolayev region.

Property of russia

#UkraineRussiaWar https://t.co/VWUOtvVWHl",0
1024,"The biggest brass ones in Ukraine, maybe. https://t.co/n2OrlFUI0e",0
1025,"A #Russian tank, with red, communist #USSR flag is invading #Kiev 

#Russia 
#UkraineRussiaConflict 
Ukrainian 
#RussiaInvadedUkraine https://t.co/ZdhwSlLuit",0
1026,"@adamscrabble Because…

Nobody Knows What Is Going On in Ukraine … Do You? – Johnny Massacre Show 399
https://t.co/yTjJ7a3lt7",0
1027,"@i_army_org Accelerate the approval of this temporary 3 week deployment agreement.

The sooner it happens, the sooner Europe can do more for Ukraine.

Stability of Europe is key to winning this war.

#StandWithUkraine #StopPutin https://t.co/A1fO74Lqfa",1
1028,"@RTENewsPaulC @rtenews @BillyKelleherEU @timmydooley Have they brought any Irish students stranded in Ukraine home, Or??",0
1029,"Now @pepsi fold in Russia.
C'mon @CocaCola &amp; @kfc !!
#UkraineInvasion 
#PutinMustFail 
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/5dfAImovgA",0
1030,"She can’t even spell UKRAINE. And why, again, are they putting the CONservative logo on government messages?! https://t.co/SiZ3Evz70M",0
1031,"When this Chabad Rabbi from Ukraine finally landed safely in Israel with numerous orphans he helped rescue; his first port of call wasn't a warm meal or a warm shower. It was to warm the heart of another Jew with a Mitzvah.

The indomitable spirit of Chabad!

#Ukraine️ https://t.co/HwWIJ8hLfA",1
1032,"@PetPimpam Why is the Taliban not condemning the invasion of Ukraine by Russia? Why is it telling Ukraine to be calm when it must defend itself?

Afghanistan was rashly invaded by Russia and U.S. with no positive outcome.

The end result was the Taliban, which has a shameful history.",-1
1033,"”Are you Ukraine, cause I wanna plow your fields tonight” https://t.co/u80v1D5SBc",0
1034,"@Maseu25466041 @ZelenskyyUa No-one was seeking to murder anyone. Ukraine were utilising their democratic freedoms to chose the direction of their Republic. By the way.... The word is not 'muttering', its 'Murdering'. Try again.",0
1035,E5 Babybank appeal for Ukraine https://t.co/fNEmhJ2KRE,0
1036,"@trussliz @NATO Attacking #UKRAINE nuclear power stations surely puts the whole of Europe and most of NATO in danger. 

Isn't *this* construed as an attack on NATO @jensstoltenberg ??

The 1986 Chernobyl incident sent radioactive contamination to the UK.

#PutinMustFail 
#PutinWarCrimes https://t.co/5WyjbOFIUw",-1
1037,"@KremlinRussia_E 

A war in Ukraine is taking away many people's lives.
These are innocent people's lives.
Ukrainian children have many many dreams.
However, this war steals them from them.
It is a very sad thing.
This war makes them unhappy.
Please stop this war immediately.",-1
1038,"@NickPoole1 Heh, reminds me of this beauty, from their tourist board. Effectively, ""Visit Ukraine, but not you, Putin fiends!"" https://t.co/RMs6Nqp2jM",1
1039,"My local #library today 

#Ukraine #UkraineWar #UkraineRussiaWar #putin #russia #Belarus https://t.co/Gk3sTjffab",0
1040,The expansion of nato is the cause of this horrific incident. Russia has every right to defend its sovereignty and security it’s not an invasion if your defending your home land. Or has the western world been blinded with power and money #NATO #RussianDefenseMinistry #russianarmy https://t.co/FmAYDPz2uA,-1
1041,A very sad and dangerous day…Crypto AM Daily in association with Luno | Crypto markets slide as Russia invades Ukraine https://t.co/3TRHQHvfYr @CityAM @EditorParkin @lilycsrj @LunoGlobal @BD_JamesO @CryptoCompare @ByteTree @JasonADeane @MatiGreenspan @fundstrat #Ukraine #Bitcoin,-1
1042,As a fellow editor so proud of this woman Maria Ovsyannikova #ukraine 💪 https://t.co/qPwELZUiRC,1
1043,@ajthompson13 You don't have to be pro Russia or Putin to see this was all avoidable.,0
1044,"Are the BRICS (Brazil, Russia, India, China, and South Africa) gotta get together? &gt; didn’t see that. https://t.co/65RpX3q11K",0
1045,@ChefDavieUK They and Sky have been doing a fabulous job to bring us live commentary from Ukraine,1
1046,@Reuters Evident e that NATO is irrelevant now. Neither Poland nor Germany trust NATO to come for aid in times of war. But why there has to be a war. 🤔,-1
1047,"@EricIdle This re🔥forging of🗡️#Russian🇷🇺soviet~era statelines a tradition of Russia🔴since time-of Peter the Great,the annexation of⚫#Crimea inevitably~followed by claims on🌊#Odessa as Russo ice❄️free 'warm~water' port being life-or-death of The🔴Motherland 

I'd invade🌏#TheSudetenland https://t.co/QueMp8XhbP",0
1048,"Support Ukraine in a fantastic night of comedy. All proceeds to Ukraine humanitarian aid. Lineup being worked on but knowing the pull of Headliners, this will be one not to be missed. 

https://t.co/IeVnIamHeB https://t.co/HyjZ2dSL1n",1
1049,"#PutinsWar assessment from @SamRamani2 , who completed his doctoral thesis at Oxford on Russia's interventions 

“strength &amp; sacrifice against accepted thread” #Russia identity building project appealing to a an authoritarian core base rather than the public at large. Excellent! https://t.co/uoIwyAmzi7",1
1050,"Lets band together and create an artwork for Ukraine. I want you to put your thinking hats on. I encourage you to look at Edvard Munch, Kathe Kolwitz and the patterns in psychedelic art. 

RT to join. 

Happy creating! 

#craft #artistsontwitter #VisualArt #NFTsforGood #Athens https://t.co/owiVyvRRFV",1
1051,"i tried imagining Ukraine-level support for America, the most important country to ever be founded, if we were to be put in a similar situation. couldn’t fathom it, so i’m laissez-faire",1
1052,"@hurt_chinese @olalakl2 Why? You live there(you can’t live both in china and russia)? Why is that any of your concern. 

Dude enough with the hate man, there’s already enough of that in the world. We don’t need another spreading it. 

Look at your name 👇🏼, if that isn’t hate …. https://t.co/bwtuXqdmDO",-1
1053,"Explosions, missiles, and tracers visible on the Kharkiv livecam https://t.co/A9osb3j8xL via @daanverdant #Ukraine https://t.co/hSGzpzJY7P",0
1054,"‘The blood in #Ukraine 🇺🇦 is on #Washington’s hands’: 

“Ukraine’s blood 🩸🩸🩸🩸🩸is on U.S. 🇺🇸 and #NATO hands.”

 https://t.co/VwLzkoPqHi",0
1055,"#StopTheWar 🇺🇦

The beautiful city of Kyiv last Autumn 🍁

Please help the people by donating to a charity of your choice.

Posting a photo I took there everyday in this thread until I run out to show more people how beautiful it is. 6/?

#славаукраїні #Ukraine #kyiv https://t.co/djOrj7bWuu",1
1056,"@sajidjavid are you going to focus on uk housing waiting list 1st bcoz if these people can get housed then uk can house those on the waiting list. Oligarchs homes sanctioned can house refugees.
Sajid Javid refuses to say if he will house Ukraine refugees https://t.co/xqqPlsBghU",0
1057,"@ShelterFrom @michrismason No chance. 

Russians know that it would suicidal. 

NATO immediately mobilised its anti-nuclear response as soon as Putin threatened to use his nuclear weapons - Putin was made aware of that and hasn't mentioned nuclear since.

Putin might be mad; but  his generals aren't.",-1
1058,Key test for Truss. Does she put the UK national interest and European Cooperation in solidarity with Ukraine first or her own Tory leadership ambitions ? https://t.co/N5uP71AgpF,1
1059,"@BorisJohnson But nothing about Gazprom, Russia's  biggest exporter. Wonder why",0
1060,@dylanpwhite @NATO @jensstoltenberg @NATOpress Bit nieve.,0
1061,"Feb 24. 2022 with this Ukraine supporter at UK PM's Downing St, London office during their anti-Russia protest.
#ukrainegirl 
#antirussia 
#portraitoftheday @ Downing Street 10. https://t.co/5F7X5Ds2lx",0
1062,"Pepsico inc announces the suspension of the sale of Pepsi-Cola, and global beverage brands in Russia, including 7up and Mirinda- Reuters https://t.co/l6Xqw5eo95 via @idreesali114 #Ukraine",0
1063,"@Alasdair_CM Is there a reason u raise this matter now? Corbyn is irrelevant and I doubt many people pay attention to, for example, his attacks on NATO (I'm guessing that's what he's up to)",-1
1064,A very personal and intelligent thread from a journalist born in Ukraine 🇺🇦 https://t.co/wE08zTFzVp,1
1065,"Shevchenko University the Stanford of Ukraine... 32° rain and snow perfect weather @ Kyiv, Ukraine https://t.co/ZZampk3eef",1
1066,"Italy’s financial police force seized a €530-million superyacht belonging to Russian oligarch Andrey Igorevich #Melnichenko #Ukraine The vessel was seized on Friday in the northeastern port of Trieste. Called “SY A,” it is among the world’s largest.https://t.co/TZqX2Ba203",0
1067,"Just posted a photo @ Kyiv, Ukraine https://t.co/xsQHFFx3e1",0
1068,"Wrong! It should be the defence of the Ukraine that's first and foremost  NATO are running away from evil and it will be recorded in the history that evil trampled the weak and triumphant. Defending the Ukraine, is not attacking Russia. Its Defending what is right.Disgust. https://t.co/Ihlw5fAmRZ",-1
1069,"I’ve heard first hand from family the horrible racist treatment that POC and especially Black people revived fleeing Ukraine. We can and must talk about racism, anti-Blackness, and white supremacy whilst also standing with Ukraine. https://t.co/x8SZo3QZpW",-1
1070,"The ugly truth of war! The ripping apart of families, the destruction of innocence, the anger and fear are sickening. We feel helpless. How can we help #ukraine?  https://t.co/YXyFih79Xl",-1
1071,"🇺🇦 Team #Ukraine has landed and is set to give a press conference today at 3pm local Beijing time. h/t @ko_stelly 

Athletes from Russia and Belarus will be competing under a neutral @Paralympics flag. Opening ceremony is tomorrow #Beijing2022 https://t.co/5RoSnVzZsa",0
1072,French gifts coming in #Ukraine https://t.co/XPc0EHKb7g,0
1073,"@Lostinabysm I am constantly stopping myself from going back to Ukraine and killing people that invade my country and shoot civilians and kids in maternity hospitals. I am so pissed off, the only thing that stops me is my daughter. I am afraid to not see her again",-1
1074,"The champagne corks will be popping when this evil creature, who set up concentration camps to torture LGBT people, is killed by the brave people of Ukraine. https://t.co/QWI33yZldH",-1
1075,"@MJ_UAE_sensei Yeah Russia is pissed.
They're starting to get desperate 
...and it's showing.",-1
1076,"https://t.co/ES6MjzYQGM 

This is a legitimate upstanding non-profit which is getting medical supplies to the Ukraine 🇺🇦!!! 

https://t.co/ES6MjzYQGM
Will post link in my Bio!!! @ Kyiv, Ukraine https://t.co/4TMUNrXFOD",0
1077,"⚡️The Russian embassy address in #Lithuania was renamed “Independent Ukraine Street”, 2. Today there appeared the corresponding signs in Lithuanian and Ukrainian 
❤️💪🏻🇺🇦 https://t.co/bFRzl1C7BZ",0
1078,"The #soldier|s perspective on conflict as per Lawrence Freedman 
#Ukraine 🇺🇦
https://t.co/Pgc0r92oH3 https://t.co/4cIdMdMFPu",0
1079,New UK law makes it a criminal offence for Russia planes to enter the UK airspace.,-1
1080,"@Padsky @jfwduffield Yeah ,plus lot in-house stuff like Gerhard Schröder who probably calls himself businessman rather than  lobbyist. Lot of those who deal with Russia business would not call them lobbyist. That who need to be named and shamed",0
1081,⚡⚡⚡BREAKING: @OlafScholz will put harsh sanctions on Uranium-235 and ban it from spreading to Europe after Russia invaded Chernobyl,-1
1082,"Powerful and passionate speech from @Ukraine’s Digital Transformation Minister @abornyakov at the #CogXAwards ceremony 
#StandWithUkraine 🇺🇦 https://t.co/dUyppivyk2",1
1083,"@maria_avdv For SURE Maria!! All our support for you ❤️ Painful family memoirs are remembered in Finland from year 1939-40. Every family was touched then, now strong feelings of strength and solidarity for Ukraine.
💛💙🤍",1
1084,@RonniSalt @slsandpet And Morrison just bangs on about Ukraine,0
1085,Landed.  About an hour of added flight time from bypassing the Ukraine and Russia. (@ Terminal 3 in Singapore) https://t.co/4MDoPwrQ0c,0
1086,"Japan immigration extended my stay for 5 years, looks like I may need it if planes stop flying over russia🗿",0
1087,"@NicKeaney You were brilliant! Such a worthy event raising money for the people of Ukraine. It is easy to feel powerless, but yesterday concert had purpose and support which resonated through all the speakers, performers and us lot who came a long.",1
1088,"Make #Moldova a @NATO member ASAP! 

@EUinMoldova @UNMoldova @UNMoldova",0
1089,"Canada’s @BobRae48 calls “Putin’s war of choice” with #Ukraine a threat to all.

“We know what is happening in real time and it is abhorrent.”  

Urges states to vote in favour of #UNGA resolution condemning #Russia’s invasion to “rebuke the evil notion that might makes right.” https://t.co/lB55e7nWDo",-1
1090,"#TBT to shooting with #Putin, his horse 🐎 and vodka🥛for @TheSTMagazine  
#StopWarinUkraine #Ukraine https://t.co/gRXiUsGjpU",0
1091,#ukraine #worldcentralkitchen #unicef en Spain https://t.co/1qLs31gE3p,0
1092,There’s a difference between actions that only make us feel good and actions that actually help Ukraine. https://t.co/rAsXKnq25Z via @reason,1
1093,"I see the liar Maria Butina @maria_butina has fled Twitter, anxious to avoid Ukraine reality.",-1
1094,"@NATO the Secretary General is obviously a weak man, every other word is ""Er"". NATO is weak and the despot in the Kremlin knows that. When did we become cowards?",-1
1095,"What we're seeing:
""A totally unprovoked attack by a dictatorship on a democracy - a decision by one man to kill thousands of people.""
What needs to happen: Do everything we can to make sure Putin loses.
#Ukraine 🇺🇦",-1
1096,Big areas cordoned off around the Château de #Versailles ahead of the #EU2022FR summit starting later today #Ukraine https://t.co/YhGUTrSm99,0
1097,"Something about being of medium height, round face, dark (illegible but probably brown) hair and gray eyes. Then something about learning to read and write.

I hate the Ukraine as much as hate Russia over their cultural appropriation.

Why are white people still relevant? https://t.co/b1Dw6m5Jgn",-1
1098,"@mikegalsworthy False news. Ukraine has been trying to join for a while. Secondly even if in EU its different to Nato, so this would have made no difference to this dreadful outcome as NATO would still not send troops EU or Not",-1
1099,Russia demands= Putin demands,0
1100,@deejjavuu @PHOLELO4US @NATO Ah my bad,-1
1101,@michaeldweiss If this is what happens. Whatever remains of west Ukraine has to become a EU and nato member asap.,0
